2018-04-05,,,,,,,
2018-04-17,,,,,,,
2018-04-27,,,,,,,
2018-05-02,,,,,,,
2018-05-11,,,,,,,
2018-05-16,,,,,,,
2018-05-22,,,,,,,
2018-05-30,,,,,,,
2018-06-08,,,,,,,
2018-06-12,,,,,,,
2018-06-20,,,,,,,
2018-06-26,,,,,,,
2018-07-04,,,,,,,
2018-07-10,,,,,,,
2018-07-19,,,,,,,
2018-07-24,,,,,,,
2018-08-03,,,,,,,
2018-08-09,,,,,,,
2018-08-14,,,,,,,
2018-08-23,,,,,,,
2018-08-24,,,,,,,
2018-08-29,,,,,,,
2018-09-04,,,,,,,
2018-09-13,,,,,,,
2018-09-20,,,,,,,
2018-09-25,,,,,,,
2018-10-03,,,,,,,
2018-10-10,,,,,,,
2018-10-17,,,,,,,
2018-10-24,,,,,,,
2018-10-31,,,,,,,
2018-11-07,,,,,,,
2018-11-21,,,,,,,
2018-11-28,,,,,,,
2018-12-04,,,,,,,
2018-12-11,,,,,,,
2018-12-19,,,,,,,
2018-12-26,,,,,,,
2019-01-03,,,,,,,
2019-01-09,,,,,,,
2019-01-17,,,,,,,
2019-01-25,,,,,,,
2019-02-06,,,,,,,
2019-02-12,,,,,,,
2019-02-20,,,,,,,
2019-02-26,,,,,,,
2019-03-05,,,,,,,
2019-03-12,,,,,,,
2019-03-28,,,,,,,
2019-04-02,,,,,,,
2019-04-15,,,,,,,
2019-04-24,,,,,,,
2019-04-30,,,,,,,
2019-05-08,,,,,,,
2019-05-15,,,,,,,
2019-05-21,,,,,,,
2019-05-29,,,,,,,
2019-06-04,,,,,,,
2019-06-18,,,,,,,
2019-06-25,,,,,,,
2019-07-05,,,,,,,
2019-07-11,,,,,,,
2019-07-19,,,,,,,
2019-07-26,,,,,,,
2019-07-30,,,,,,,
2019-08-06,,,,,,,
2019-08-14,,,,,,,
2019-08-22,,,,,,,
2019-08-29,,,,,,,
2019-09-04,,,,,,,
2019-09-10,,,,,,,
2019-09-17,,,,,,,
2019-09-18,,,,,,,
2019-09-19,,,,,,,
2019-10-03,,,,,,,
2019-10-15,,,,,,,
2019-10-16,,,,,,,
2019-11-07,,,,,,,
2019-11-14,,,,,,,
2019-11-21,,,,,,,
2019-11-27,,,,,,,
2019-12-05,,,,,,,
2019-12-26,,,,,,,
2020-01-03,,,,,,,
2020-01-08,,,,,,,
2020-01-17,,,,,,,
2020-01-29,,,,,,,
2020-02-04,,,,,,,
2020-02-11,,,,,,,
2020-02-20,,,,,,,
2020-02-25,,,,,,,
2020-03-05,,,,,,,
2020-03-11,,,,,,,
2020-03-17,,,,,,,
2020-03-27,,,,,,,
2020-04-01,,,,,,,
2020-04-07,,,,,,,
2020-04-14,,,,,,,
2020-04-21,,,,,,,
2020-05-13,,,,,,,
2020-05-20,,,,,,,
2020-06-01,,,,,,,
2020-06-15,,,,,,,
2020-06-26,,,,,,,
2020-07-02,,,,,,,
2020-07-07,,,,,,,
2020-07-17,,,,,,,
2020-07-23,,,,,,,
2020-07-28,,,,,,,
2020-08-04,,,,,,,
2020-08-13,,,,,,,
2020-08-19,,,,,,,
2020-08-26,,,,,,,
2020-09-03,,,,,,,
2020-09-10,,,,,,,
2020-09-16,,,,,,,
2020-09-24,,,,,,,
2020-09-30,,,,,,,
2020-10-08,,,,,,,
2020-10-14,,,,,,,
2020-10-22,,,,,,,
2020-10-29,,,,,,,
2020-11-04,,,,,,,
2020-11-12,,,,,,,
2020-11-18,,,,,,,
2020-11-25,,,,,,,
2020-12-03,,,,,,,
2020-12-10,,,,,,,
2020-12-15,,,,,,,
2020-12-21,,,,,,,
2020-12-29,,,,,,,
2021-01-05,,,,,,,
2021-01-13,,,,,,,
2021-01-20,,,,,,,
2021-01-27,,,,,,,
2021-02-03,,,,,,,
2021-02-12,,,,,,,
2021-02-17,,,,,,,
2021-02-24,,,,,,,
2021-03-05,1.16,1.15,1.44,3.12,5.93,7.28,
2021-03-10,0.95,1.74,4.31,6.56,7.16,7.12,
2021-03-15,1.79,3.12,5.31,5.86,6.15,6.38,
2021-03-24,0.53,0.66,1.21,4.01,5.43,6.03,
2021-04-06,1.37,1.73,1.77,4.45,6.42,,
2021-04-13,1.86,3.27,4.39,5.6,6.45,6.61,
2021-04-20,0.48,0.46,0.61,1.12,4.53,6.06,
2021-04-27,2.62,2.71,2.99,3.56,4.47,5.47,
2021-05-06,1.73,1.79,3.08,5.24,6.06,6.43,
2021-05-13,2.73,2.99,3.29,4.13,6.36,,
2021-05-20,1.71,2.16,4.82,6.25,6.73,6.91,
2021-05-25,3.83,5.15,5.33,6.62,7.1,7.2,
2021-06-02,1.02,1.03,1.45,1.92,3.72,5.12,
2021-06-08,1.4,2.34,4.3,5.87,6.67,7.07,
2021-06-14,1.89,1.98,2.1,2.37,4.1,6.9,
2021-06-22,2.89,3.05,4.31,5.99,6.66,,
2021-07-01,0.44,0.48,0.94,4.57,7.54,8.98,
2021-07-06,0.48,0.7,0.97,2.08,6.74,8.8,
2021-07-14,0.61,0.7,0.97,2.08,6.74,8.88,
2021-07-20,1.72,1.88,2.01,3.63,5.04,5.45,
2021-07-27,0.75,1.29,1.88,2.36,4.06,5.59,
2021-08-03,2.29,3.07,3.78,5.31,7.27,7.76,
2021-08-09,1.79,1.85,2.29,3.53,4.58,8.29,
2021-08-13,0.88,1.01,1.89,4.33,7.6,9.16,
2021-08-16,1.17,1.34,1.82,3.98,6.76,8.51,
2021-08-19,0.97,1.63,5.88,7.52,9.18,9.28,
2021-08-24,3.12,3.43,4.83,7.38,8.22,8.28,
2021-08-26,1.82,2.31,3.52,5.64,7.86,8.24,
2021-08-30,1.65,1.78,2.39,3.31,7.3,,
2021-09-02,3.57,4.35,6.97,9.27,11.25,11.67,
2021-09-09,1.97,2.06,2.14,2.4,4.47,6.65,
2021-09-13,1.31,1.4,2.36,5.98,8.13,9.88,
2021-09-20,1.66,2.08,4.05,5.56,7.27,8.61,
2021-09-30,0.74,0.65,2.1,8.99,10.97,11.13,
2021-10-07,1.26,2.01,6.46,9.76,10.45,10.66,
2021-10-11,0.27,0.3,0.57,3.05,7.83,9.72,
2021-10-18,0.87,1.47,4.48,6.97,9.12,9.38,
2021-10-28,0.49,0.54,1.32,6.27,9.1,,
2021-11-04,0.71,0.74,1.2,1.79,3.17,3.69,
2021-11-11,0.61,0.61,1.43,4.57,6.46,8.08,
2021-11-18,1.05,1.13,1.9,5.55,7.51,9.17,
2021-11-25,0.64,0.93,1.45,3.93,6.71,,
2021-12-01,0.83,1.12,2.58,5.35,7.19,,
2021-12-10,0.62,0.83,1.53,5.47,6.96,7.41,
2021-12-15,0.61,0.61,0.61,0.92,3.55,5.8,
2021-12-21,0.27,0.51,0.76,1.46,5.8,,
2021-12-28,2.36,1.33,4.02,6.95,7.83,,
2022-01-04,0.1,0.23,0.52,2.44,6.17,6.89,
2022-01-12,0.37,0.42,0.62,2.02,3.98,5.35,
2022-01-19,0.13,0.32,0.41,3.05,6.93,,
2022-01-27,2.12,2.19,3.02,6.27,7.53,7.8,
2022-02-02,0.44,0.27,1.88,3.35,4.32,,
2022-02-10,0.58,0.57,0.72,1.71,3.59,5.08,
2022-02-16,1.02,1.05,2.83,5.42,5.99,,
2022-02-24,0.36,0.41,0.57,0.88,2.9,4.12,
2022-03-02,0.65,0.72,1.9,5.07,5.9,6.02,
2022-03-11,0.68,0.67,0.99,1.64,4.81,,
2022-03-24,3.2,3.21,3.22,3.38,3.64,,
2022-03-28,4.87,5.18,6.34,7.29,7.88,7.96,
2022-04-06,8.2,8.27,8.37,8.4,8.41,,
2022-04-11,2.2,2.26,2.32,2.98,5.3,,
2022-04-19,0.54,1.03,1.77,3.5,5.87,6.51,
2022-04-22,2.03,2.05,2.22,3.19,5.29,,
2022-04-27,1.67,1.68,2.7,4.67,6.56,7.38,
2022-05-06,4.01,4.27,4.47,5.1,6.04,6.15,
2022-05-13,1.9,2.07,2.31,2.54,2.68,,
2022-05-18,2.65,3.29,4.83,5.64,7.12,7.57,
2022-05-26,2.91,3.5,4.42,5.04,6.07,6.56,
2022-06-02,1.69,2.34,2.98,3.72,6.87,6.67,
2022-06-10,5.9,7.65,8.08,8.53,8.88,8.94,
2022-06-17,1.76,1.69,1.85,2.51,6.88,7.76,
2022-06-24,8.58,8.58,9.18,9.65,9.76,9.89,
2022-06-30,1.56,2.46,3.87,4.53,6.78,7.38,
2022-07-06,1.3,1.58,2.65,3.28,4.33,5.95,
2022-07-14,1.65,2.93,3.14,3.94,5.88,,
2022-07-20,0.51,0.48,0.71,2.25,5.34,5.65,
2022-07-28,1.16,1.23,1.28,2.08,2.96,5.72,
2022-08-03,0.79,1.01,1.13,2.74,5.95,7.12,
2022-08-11,2.42,2.39,3.17,5.02,6.55,6.79,
2022-08-17,1.44,1.67,2.13,2.64,2.87,,
2022-08-24,1.04,1.32,3.54,4.75,6.31,6.51,
2022-09-01,1.53,1.65,2.55,4.54,7.02,7.63,
2022-09-07,1.36,1.94,4.59,6.34,7.45,7.51,
2022-09-15,1.92,1.84,2.06,2.43,4.01,5.27,
2022-09-21,1.0,3.6,6.37,7.18,8.58,8.67,
2022-09-27,2.61,4.52,6.74,7.9,8.31,8.39,
2022-09-29,1.78,1.98,2.49,3.57,6.04,,
2022-10-05,0.41,0.39,1.61,5.55,6.57,7.24,
2022-10-11,1.4,1.75,2.9,4.43,5.5,6.2,
2022-10-18,1.92,2.29,5.34,7.71,7.94,8.08,
2022-10-26,1.2,1.47,2.04,3.78,6.89,7.61,
2022-11-02,0.23,1.25,6.78,8.48,9.24,9.35,
2022-11-09,0.46,0.62,0.67,0.98,2.51,3.94,
2022-11-17,0.39,1.1,2.8,6.36,8.08,,
2022-11-24,0.85,1.1,1.82,3.23,5.63,,
2022-12-01,0.01,0.09,0.35,2.26,4.6,5.1,
2022-12-07,0.08,0.99,4.69,6.44,7.69,7.87,
2022-12-16,0.92,0.88,1.14,2.78,5.51,6.97,
2022-12-20,1.03,1.44,5.16,6.74,8.07,8.5,
2022-12-27,0.52,0.99,3.58,5.92,6.82,6.94,
2023-01-03,0.23,0.31,0.71,1.99,4.45,5.51,
2023-01-10,1.56,2.01,4.6,6.13,7.08,,
2023-01-20,1.6,1.77,4.33,5.94,6.41,6.42,
2023-01-25,1.92,2.15,3.65,4.81,5.82,6.33,
2023-02-01,0.47,0.8,1.29,2.24,5.48,5.86,
2023-02-08,1.7,1.74,1.81,2.04,,2.36,
2023-02-14,1.56,1.65,2.03,3.67,5.46,6.44,
2023-02-23,0.36,0.41,0.76,1.76,3.19,,
2023-03-01,1.02,1.38,1.98,2.2,3.06,4.11,
2023-03-08,0.71,0.75,0.98,1.73,3.27,4.12,
2023-03-16,0.37,0.25,0.98,2.7,4.67,4.97,
2023-03-22,0.86,1.4,2.57,3.35,4.16,,
2023-03-29,0.15,0.17,0.19,1.71,4.6,4.96,
2023-04-04,0.23,0.22,0.84,2.46,3.28,3.72,
2023-04-11,0.61,0.69,0.74,2.14,4.27,4.77,
2023-04-20,1.45,1.42,1.74,1.85,2.13,2.36,
2023-04-27,1.04,1.3,1.58,3.33,5.29,5.99,
2023-05-05,1.23,1.33,1.47,1.6,1.69,,
2023-05-11,0.53,0.78,0.94,2.32,5.21,6.27,
2023-05-18,1.26,1.21,1.21,1.42,1.72,2.38,
2023-05-25,1.21,1.18,2.13,3.51,5.1,,
2023-05-31,0.8,0.83,1.43,3.05,4.54,4.76,
2023-06-05,0.64,2.85,4.92,6.44,6.88,6.89,
2023-06-13,0.14,0.19,0.49,1.17,3.69,4.81,
2023-06-21,0.66,0.56,0.61,1.15,5.06,6.58,
2023-06-28,0.19,0.26,0.23,0.56,3.96,6.54,
2023-07-05,1.36,1.73,2.03,2.67,4.72,6.18,
2023-07-12,1.46,1.45,1.67,2.32,3.06,,
2023-07-19,0.73,0.8,1.79,3.61,5.05,5.41,
2023-07-26,1.73,2.11,4.92,5.87,7.39,7.6,
2023-08-01,1.15,1.83,3.52,4.75,6.26,,
2023-08-10,0.88,2.53,4.65,5.95,6.99,7.28,
2023-08-17,2.08,2.21,2.33,3.03,4.27,5.36,
2023-08-24,1.83,1.86,2.16,3.6,6.5,7.06,
2023-08-30,1.52,1.72,1.94,2.97,3.75,3.98,
2023-09-07,2.18,2.31,5.37,7.32,8.34,8.44,
2023-09-13,0.98,2.05,3.28,4.22,4.82,5.34,
2023-09-21,1.79,1.82,2.0,3.3,4.95,5.21,
2023-09-27,0.57,1.26,4.39,5.75,7.27,7.46,
2023-10-05,0.76,0.78,1.44,5.55,7.93,,
2023-10-11,1.12,1.35,2.76,4.64,6.21,6.49,
2023-10-17,1.04,1.09,1.16,1.37,3.03,5.01,
2023-10-25,1.74,2.76,5.44,7.72,8.26,8.33,
2023-10-31,1.17,3.53,5.69,7.64,7.79,7.9,
2023-11-08,0.83,1.41,3.96,6.44,7.48,,
2023-11-16,0.55,0.72,1.49,3.05,6.39,7.19,
2023-11-24,0.77,1.0,1.37,1.96,3.46,,
2023-11-29,0.59,0.77,1.17,2.38,5.42,,
2023-12-07,0.45,0.48,1.02,3.48,6.38,6.96,
2023-12-13,0.51,0.54,0.41,1.22,3.66,5.2,
2023-12-19,0.56,0.55,2.37,4.32,5.3,5.74,
2023-12-27,0.28,0.36,0.46,1.05,3.33,4.89,
2024-01-03,0.37,0.48,0.76,1.89,4.2,,
2024-01-09,0.2,0.38,0.96,1.32,2.64,3.56,
2024-01-16,0.28,0.52,0.66,1.82,3.99,4.94,
2024-01-23,0.83,0.88,1.53,3.33,4.88,5.36,
2024-02-01,0.48,0.67,1.52,4.62,5.39,,
2024-02-06,0.13,0.1,0.19,0.53,3.21,,
2024-02-13,0.44,1.06,1.59,2.72,4.05,,
2024-02-20,0.45,0.44,0.65,1.88,4.64,5.17,
2024-03-07,0.01,0.12,0.17,0.55,2.58,3.51,
2024-03-13,0.31,0.5,2.21,3.74,4.3,4.35,
2024-03-20,0.39,0.45,0.44,0.77,3.58,4.27,
2024-03-26,0.9,1.03,1.11,1.06,1.33,,
